ID;Name;Test value bioregion 1;Test value bioregion 2;Test value bioregion 3;Test value bioregion 4;Test value bioregion 5;Test value bioregion 6;Test value bioregion 7;Test value bioregion 8;Species group
89468;Celtis australis L., 1753;-1,93139489967271;6,1161637214886;14,6519881035116;4,02408278658953;-4,12147801627583;-5,90751405737941;-10,5292784200713;-7,81458703872895;t
89525;Centaurea aspera L., 1753;7,04074422639716;2,84014730739156;14,2844152850039;7,31390378088397;-6,94150966812288;-8,09072001581785;-12,3068606603543;-10,702578979159;t
89531;Centaurea benedicta (L.) L., 1763;-0,827995256028954;-0,306414605735459;5,75233763169739;8,89020590095441;-3,41009094453572;-3,88795671474938;-6,61821133191679;-5,14307301770478;t
89542;Centaurea calcitrapa L., 1753;6,1459465394102;-0,432879075604551;4,77271194104662;8,01633158083847;-4,41769466562631;-4,81295819461868;-6,94036637012252;-6,66273322465141;t
89557;Centaurea collina L., 1753;-4,49081052299716;-2,51487130501468;6,70690098491186;16,3345020778215;-4,82259686268809;-5,49840111591812;-8,23494117755319;-7,27340361391322;t
89567;Centaurea corymbosa Pourr., 1788;-0,273121656116846;-0,28489192193234;2,21952156836526;-0,80565938028241;-0,224854738133065;-0,256364273911378;-0,462609842069786;-0,339124192112328;a
89584;Centaurea dracunculifolia Dufour, 1831;5,53704104458435;-0,402898019807252;-0,799069393453207;-1,13937442224849;-0,317992620231631;-0,362553833073402;-0,654229112742367;-0,479594031814073;b
89610;Centaurea hanryi Jord., 1847;-1,74883189604957;23,5293143662088;-3,61794055490833;-5,15873710500143;-0,676868809163142;-1,64153229589382;-2,96214829223203;-2,17145433401428;d
89619;Centaurea jacea L., 1753;-5,6373818568554;-4,29599821913597;-8,21857703693371;11,3193182390909;-3,32300486730498;-3,45250695608576;11,058087043277;-4,29590447513319;n
89623;Centaurea jordaniana Godr. & Gren., 1850;-1,09248662446738;-1,13956768772936;-2,26010954699754;1,3320334921212;-0,899418952532259;-1,02545709564551;4,93344483452297;-1,35649676844931;a
89637;Centaurea maculosa Lam., 1785;-1,39265265412457;-1,45266946919795;-2,88108567074945;6,10043539514144;2,68554641059905;-1,30720643526216;-1,17625292204633;-1,72920087311215;e
89639;Centaurea melitensis L., 1753;6,93449713385855;-0,365743104341144;14,8751658256477;-3,11537730580286;-3,64653106494567;-4,15752986359959;-7,50227090637867;-5,49967019454309;t
89651;Centaurea nervosa Willd., 1809;-3,0043382172853;-3,13381114125574;-6,21530125424322;-8,86225318310651;-2,47340211946371;-2,82000701302516;3,1341816800228;26,0008999489049;r
89653;Centaurea nigra L., 1753;-3,47627115232419;-2,66947458478849;-6,9728497134447;-3,91533478145241;6,73305207698779;20,2282776777489;1,45538718038812;-3,46925845371196;h
89655;Centaurea nigrescens Willd., 1803;-1,74430065532702;0,111573760243209;-4,65933519386886;0,931242423597009;-1,85419967148645;-2,11403395994278;6,05722308719624;1,99756430933743;i
89659;Centaurea paniculata L., 1753;-8,3949835665198;1,3345187095833;1,24231817321681;12,8202994683405;-7,66468319642591;-8,89920121867239;6,52406680752811;-8,1484639819664;f
89663;Centaurea pectinata L., 1763;-4,95397814328674;-2,92992462919802;-2,57281087289514;12,7932132847345;9,3873579106026;-2,2258906691065;-5,73137263017629;-5,75488065150055;f
89676;Centaurea pseudocineraria (Fiori) Rouy, 1904;-0,386252350258244;2,46692476062309;-0,799069393453207;0,700990583204924;-0,317992620231631;-0,362553833073402;-0,654229112742367;-0,479594031814073;c
89697;Centaurea scabiosa L., 1753;-8,05593147716683;-7,9903120296389;-15,061027685861;8,00241167011506;-6,30103000004481;-5,3255836159716;22,0297832877749;5,10596147691328;o
89710;Centaurea solstitialis L., 1753;-0,60414227038954;-1,39611616779211;-0,384198953504042;16,9250005315838;-4,5695882524301;-5,20993768748136;-5,5439468784669;-6,89181796771516;f
89716;Centaurea stoebe L., 1753;-1,05779562562913;-1,10338166911298;-1,46937421037424;2,92775120263015;-0,870858656105189;-0,992894563421323;0,543774944987825;0,542454108097822;e
89730;Centaurea uniflora Turra, 1765 (s. str.);-4,20465445101997;-4,38585539002435;-8,69848605351015;-12,2339069780916;-3,46159469361026;-3,94667783107914;8,35029642343732;31,4306162797173;s
89809;Centaurea x pouzinii DC., 1813;5,86270650303078;0,394306689977065;2,0991292961205;-1,55931374509371;-1,0546622074103;-1,20245503060962;-2,16983249389355;-1,59063345522105;b
89819;Centaurea x silvatica Pourr., 1788;-1,15875705077473;-1,20869405942176;0,228089751250348;5,17024675870379;-0,953977860694892;-1,0876614992202;-1,9626873382271;-1,43878209544222;e
89840;Centaurium erythraea Rafn, 1800;0,65807874876079;8,4822510858319;-4,13124461709029;11,5052219681738;-0,454710960714649;-5,64841311392968;-4,42077252500037;-8,41000647268722;f
89841;Centaurium favargeri Zeltner, 1970;1,26239124850878;-0,637037703681275;1,22713665420425;-0,637560112361627;-0,502790479528447;-0,573247943468217;0,313948610867295;-0,758304746377862;a
89847;Centaurium maritimum (L.) Fritsch, 1907;-2,04620931935802;30,6006675670717;-3,96328474251637;-6,24809224701285;-2,06082771572848;-2,34961738136256;-4,23988923703272;-3,10812456069098;d
89852;Centaurium pulchellum (Sw.) Druce, 1898;7,23199113590734;0,126930792849023;-0,904137189098932;6,65860554856497;-4,36009513956912;-4,97108770720539;-0,4183970653965;-6,57586206106206;b
89858;Centaurium tenuiflorum (Hoffmanns. & Link) Fritsch, 1907;18,1608430749277;4,87000828385157;-0,885991403476619;-1,02567905785896;-3,4542840313978;-3,93834270491961;-5,34037424950736;-5,20972469248597;m
89880;Centranthus angustifolius (Mill.) DC., 1805;-4,60272796147702;-4,80108400673992;-9,52201077339351;-10,1795331977643;-3,7893194014351;-4,32032753693776;20,1140567580972;16,8903356425605;p
89881;Centranthus calcitrapae (L.) Dufr., 1811;3,80907322358689;4,38025720394383;8,85468502889274;8,81230553031446;-5,10261515106432;-7,36796453675485;-9,41393499738393;-9,74650243934935;t
89884;Centranthus lecoqii Jord., 1852;-3,05183965315468;-3,53541577555944;0,168525705342699;11,6041228833784;-2,39673188312732;-3,18139697373161;-1,61050985482416;-4,20842054957429;f
89888;Centranthus ruber (L.) DC., 1805;-3,02862683405011;8,27612002314327;6,25313219393025;10,8405199344621;-4,41870998511295;-6,73413856757451;-8,59354430567404;-8,77124674614124;t
89920;Cephalanthera damasonium (Mill.) Druce, 1906;-7,47544992702137;-4,52096126376666;-9,66374088930648;16,6084089821154;-6,03147385170758;-7,2141985583213;15,0000150508923;-7,58918657641338;n
89926;Cephalanthera longifolia (L.) Fritsch, 1888;-7,50503262384269;3,55576976382626;-8,46535955454872;12,1289909292222;-5,25530341574935;-7,09714558227292;11,7956334444019;-6,92429800064314;n
89928;Cephalanthera rubra (L.) Rich., 1817;-6,90406552106926;-2,73735558271543;-8,97712692383928;17,909761512455;-5,62540361443197;-7,2499522568792;10,6465564195748;-7,42231314726965;n
89932;Cephalanthera x schulzei E.G.Camus, Bergon & A.Camus, 1908;-0,386252350258244;2,46692476062309;-0,799069393453207;0,700990583204924;-0,317992620231631;-0,362553833073402;-0,654229112742367;-0,479594031814073;c
89936;Cephalaria alpina (L.) Schrad. ex Roem. & Schult., 1818;-1,49594891998365;-1,56041732093343;-3,09478245330833;-4,41277816246309;-1,23158012237397;-1,40416495759695;7,37467862275188;6,01635726622357;j
89940;Cephalaria leucantha (L.) Schrad. ex Roem. & Schult., 1818;-6,55151665986883;-2,19223002027005;0,222411771927311;19,9191458208443;-6,02280874043889;-7,26013484946131;-0,43153835342358;-9,35005371655485;f
89945;Cephalaria transylvanica (L.) Schrad. ex Roem. & Schult., 1818;-0,772504700516487;6,36876091146136;-1,59813878690641;0,481798663683143;-0,635985240463262;-0,725107666146803;-1,30845822548473;-0,959188063628145;c
89960;Cerastium alpinum L., 1753;-1,8116841109201;-1,88975922170559;-3,74796767624547;-5,34413974645402;-1,49151759744199;-1,03765784015169;-1,70499450931095;19,4224725224109;l
89968;Cerastium arvense L., 1753;-7,78756007614239;-6,41509597463755;-15,6224214001602;-2,34270281571795;-5,04073117571784;1,17173983447862;18,2151331811485;16,7995715686477;p
89979;Cerastium brachypetalum Desp. ex Pers., 1805;-5,0061984868513;-2,87723154178391;-10,4279483238792;15,1753429098323;-2,00322574510685;-4,99510797034271;9,77566261861045;-6,74837260527886;n
89986;Cerastium cerastoides (L.) Britton, 1894;-2,96686059779036;-3,09471841166716;-6,13776847377505;-8,75170099868422;-2,44254766274579;-2,78482883328522;-4,47011169121857;34,6941103085864;s
90008;Cerastium fontanum Baumg., 1816;-6,28259790739334;-6,03218886770563;-14,4196543772743;-2,4456112369877;-1,54068743526841;6,28292418914828;15,9014725090992;9,76410178116346;p
90017;Cerastium glomeratum Thuill., 1799;1,51380808058915;6,24457256469303;4,94555867566461;8,61776559568067;-2,57835279406185;-5,55623967926777;-6,90090627712082;-10,4473539640907;t
90042;Cerastium latifolium L., 1753;-3,26605997843291;-3,40681188607021;-6,75674481774233;-9,63428493954255;-2,68887158791697;-3,06567083264812;-1,49789785235077;34,1127519232716;s
90071;Cerastium pedunculatum Gaudin, 1828;-1,59255923825781;-1,6611910920175;-3,29464751140581;-4,69776109005761;-1,31111716138194;-1,49484774873419;-1,66329880847874;17,745684936027;k
90076;Cerastium pumilum Curtis, 1777;-1,88092346802364;-2,26430380700057;2,25322582063807;14,5912693732873;-5,1191659533956;-6,55807116541879;0,406539668705494;-10,7955817796206;f
90077;Cerastium pyrenaicum J.Gay, 1832;-0,98475413556893;-1,02719243249254;-2,03723521496633;-2,90484620616677;-0,810725287869792;-0,924334534784568;-0,831736417569452;10,7384569501469;k
90080;Cerastium ramosissimum Boiss., 1838;-1,52067702364449;-1,58621109019303;-3,1459393479662;-4,48572158611612;2,25752726633881;19,1053896448486;-2,03418189427772;-1,88816359141654;h
90091;Cerastium semidecandrum L., 1753;11,4721946583697;1,2404788250619;-1,78088798461765;4,72086522281363;-3,69672272411665;-4,8966424833483;-1,66729873715622;-6,45318389860666;m
90178;Ceratocapnos claviculata (L.) Lidén, 1984;-2,0070260855705;-2,09351952172516;-4,1520863647026;-4,50364952279552;3,0009826206149;16,6650833788793;-0,937688297182553;0,442354638797764;h
90180;Ceratocephala falcata (L.) Pers., 1805;-2,75839351472571;-1,26984509880453;-2,39795971533919;6,55228995772759;-2,270921538189;-2,58915225038757;3,68686053578344;-3,06913838652666;e
90208;Ceratophyllum demersum L., 1753;14,5414292314734;0,0206531062481486;5,57235647895475;-5,13885061121229;-2,23727639616298;-2,55079231864781;-4,60290981141315;-3,37424310770698;m
90222;Ceratophyllum submersum L., 1763;5,40840991936443;0,278816934350005;-0,194837639124292;-1,88733559819008;-0,745758798720994;-0,850264106215938;-0,625228582716952;-0,0411493061915485;b
90234;Cercis siliquastrum L., 1753;-2,76463517537986;7,51296338180515;10,2702414546152;4,0584150989303;-4,14611650930148;-4,72712364117512;-8,36658944336475;-6,25314113144628;t
90251;Cerinthe glabra Mill., 1768;-0,273121656116846;-0,28489192193234;-0,565027386749384;-0,80565938028241;-0,224854738133065;-0,256364273911378;2,55244980362004;-0,339124192112328;a
90258;Cerinthe major L., 1753;0,798294915667155;10,4740207905431;1,81714082141506;-2,11454767400034;-1,66756736875873;-1,90124834032694;-3,43080641087351;-2,51501232048098;c
90259;Cerinthe minor L., 1753;-4,61082423503677;-4,56912189428114;-9,04393281107006;-11,9052387828632;-3,79598487607016;-4,32792706354448;18,8011582502414;20,0338438966858;p
90278;Cervaria rivini Gaertn., 1788;-6,40372662491629;-0,96284317454025;-7,82655633045799;21,9879452254254;-4,40103266614477;-6,17406930185454;1,37823342047097;-7,27182328112502;f
90316;Chaenorrhinum minus (L.) Lange, 1870;-6,61784955439459;-6,12966205612267;-9,0080227515627;13,6824663250488;-4,37511320593528;-5,48375176553809;13,3622218767458;-4,38731793638268;n
90317;Chaenorrhinum origanifolium (L.) Kostel., 1844;-3,31142409529212;-2,44990220355936;-3,17594135906547;11,4836879563753;-2,72621881538344;-3,10825163362008;0,110746096950504;-2,33314835236342;f
90319;Chaenorrhinum rubrifolium (Robill. & Castagne ex DC.) Fourr., 1869;-3,59467741628309;1,50879296143396;1,36364540796009;13,5473542870506;-3,60469567204341;-3,83555559298483;-6,28775442033315;-5,43657437571589;f
90328;Chaerophyllum aureum L., 1762;-4,74634834268225;-4,48380802308497;-9,65889631043881;-10,4064645779033;-2,78316518004978;1,61729670119722;19,1997563541272;12,7191080185916;p
90335;Chaerophyllum elegans Gaudin, 1828;-0,98475413556893;-1,02719243249254;-2,03723521496633;-2,90484620616677;-0,810725287869792;-0,924334534784568;-1,66796350611691;11,7352225012767;k
90338;Chaerophyllum hirsutum L., 1753;-2,26871886617989;-2,36649003707577;-4,69346997397467;-5,43901124973999;0,48454099752242;8,45717329197806;5,23153723541353;4,10547776984643;h
90344;Chaerophyllum nodosum (L.) Crantz, 1767;-1,15875705077473;-1,20869405942176;-2,39720818035962;5,17024675870379;1,3488186974825;-1,0876614992202;-0,541374590794309;-1,43878209544222;e
90356;Chaerophyllum temulum L., 1753;-4,83982863977768;-2,65809476615672;-8,82823585071227;8,91275227873999;-0,483115696367864;-3,56950133126052;12,065128053267;-5,51473865996653;n
90359;Chaerophyllum villarsii W.D.J.Koch, 1837;-4,20465445101997;-4,38585539002435;-8,69848605351015;-12,2339069780916;-3,46159469361026;-3,94667783107914;11,4838831409746;27,6954451350649;s
90389;Chaetonychia cymosa (L.) Sweet, 1839;-1,89224234016693;19,7008153810203;-3,51270954386943;-3,32779431905674;0,557414382788222;-1,14149372729046;-3,20505500218513;-2,3495213232572;d
90461;Chamaemelum fuscatum (Brot.) Vasc., 1967;-1,49594891998365;20,6691343494133;-3,09478245330833;-4,41277816246309;-1,23158012237397;-1,40416495759695;-2,53381845825524;-1,85745969815637;d
90524;Chamaerops humilis L., 1753;-2,67603478076067;29,5180532564554;-3,54673728931945;-4,9718456666246;-2,20311749869256;-2,51184663744791;-4,53263225224195;-3,32272492043511;d
90561;Chamorchis alpina (L.) Rich., 1817;-1,66133417604054;-1,73292990791468;-3,43692741671147;-4,90063469056513;-1,36773797587582;-1,55940299945524;-2,31827306107261;19,2071315067183;l
90653;Cheirolophus intybaceus (Lam.) Dostál, 1976;2,17587807783958;5,14801763218641;4,64465566927324;-3,12639394413179;-1,43977282364144;-1,64153229589382;-2,96214829223203;-2,17145433401428;a
90669;Chelidonium majus L., 1753;-4,63564616568245;0,368801688724049;3,63506964852079;3,87372735740175;-0,719563111831474;-4,28490643252016;4,03593317473666;-7,16865375451674;f
90681;Chenopodium album L., 1753;0,776723417001582;4,28643628493267;2,95928144390874;4,44593195834002;-4,49105759858788;-6,57191392901828;2,24902729102719;-8,42586103648706;f
90767;Chenopodium murale L., 1753;4,23287523756508;18,8211101451368;-1,3136603272001;-3,93573900901639;-2,56373846636422;-2,92300244987137;-4,21681083699312;-3,86661069903075;d
90836;Chenopodium vulvaria L., 1753;-1,78403213341091;-2,56664528956659;-4,0520564550444;12,1242983637008;-3,4761698936261;-3,96329549544414;2,20956919108939;-4,54532466071501;f
90954;Chondrilla juncea L., 1753;2,91392145078277;1,54133109184083;3,61276750076722;10,2935172253916;-3,2857154797419;-8,22355734645275;-2,50604067906401;-10,6157786723472;t
91010;Chrozophora tinctoria (L.) A.Juss., 1824;1,57155286446861;3,7528710537271;3,86617998092333;3,12108478931388;-2,59315134222788;-2,95653703592029;-4,81219930508307;-3,91097097290258;a
91116;Chrysopogon gryllus (L.) Trin., 1820;-2,56210824039906;6,84560225654627;1,82358726441017;4,09495456481816;-2,10932441482059;-2,40491006121923;-4,3396649877871;-3,1812669104421;c
91118;Chrysosplenium alternifolium L., 1753;-2,13314832616968;-2,22507704094048;-4,41300496423776;-6,29240091374185;-1,13071543249364;8,13130246388836;6,03787237704594;5,17391173517234;h
91120;Chrysosplenium oppositifolium L., 1753;-3,02906569785487;-2,79365782548754;-6,26645685986516;-4,24169928469814;11,1605882999678;11,4294417154119;1,66587798137491;-0,520568376861829;h
91132;Cicendia filiformis (L.) Delarbre, 1800;-1,83215576761376;24,1043927615881;-2,96012683772041;-5,40452742306547;-1,50837143858534;-1,71974383040465;-3,10328116178545;-2,27491423913359;d
91169;Cichorium intybus L., 1753;0,233078967459071;-0,346708206349377;1,4833423207285;12,6283576352656;-6,39437709556554;-8,7577578166316;2,11324656019008;-9,90169853924188;f
91172;Cichorium pumilum Jacq., 1771;3,31882275646612;5,55890151224739;0,54126499360521;-0,123318639369489;-1,4744711222056;-1,68109296600118;-3,03353560010968;-2,22378604188017;c
91199;Cicuta virosa L., 1753;-0,386252350258244;-0,402898019807252;-0,799069393453207;-1,13937442224849;-0,317992620231631;5,85572144865264;-0,654229112742367;-0,479594031814073;h
91256;Circaea alpina L., 1753;-1,09248662446738;-1,13956768772936;-2,26010954699754;-3,22263752112964;-0,899418952532259;3,37152752334766;2,6721501002556;4,03433718787287;j
91258;Circaea lutetiana L., 1753;-3,6541187156634;2,86209912548995;-5,8945355350504;2,6437633032509;9,04060004399294;-0,80075173658048;2,14887926708109;-3,99993266646047;g
91267;Circaea x intermedia Ehrh., 1789;-0,722611979751276;-0,753753175964199;-1,49492194927958;-2,13157436165367;1,2514350858158;4,30743580923115;2,19480569405611;-0,897238275894911;h
91289;Cirsium arvense (L.) Scop., 1772;-1,78694918200425;-4,68760788245812;-1,80150101067407;6,67078614458143;-5,71159014755731;-3,28165251860066;8,28888881801421;-4,19786335483568;n
91323;Cirsium echinatum (Desf.) DC., 1815;3,0922144146015;-1,56041732093343;5,54779243945613;-1,56169695563749;-1,23158012237397;-1,40416495759695;-1,98334639819929;-1,85745969815637;a
91327;Cirsium eriophorum (L.) Scop., 1772;-5,68877889073233;-6,13675980730779;-11,9125235128146;-8,53414477799129;-1,89539227390128;5,70461329182288;17,8892344325921;12,882938155496;p
91328;Cirsium erisithales (Jacq.) Scop., 1769;-1,74883189604957;-1,82419837037379;-3,61794055490833;-3,93933120847965;-1,43977282364144;3,8520167354222;6,45531585148614;3,44125779049021;i
91330;Cirsium ferox (L.) DC., 1805;-4,57019944107501;-3,06934360602684;-7,95703890894404;9,53854628657366;-3,76253942345445;-4,28979480426165;11,7189587010211;-3,95642538534958;n
91346;Cirsium heterophyllum (L.) Hill, 1768;-1,54500940103297;-1,61159207922901;-3,19627757381283;-4,55749768899395;-1,27197048092652;-1,45021533229361;-1,55093189039487;17,1411001065743;k
91369;Cirsium monspessulanum (L.) Hill, 1768;-3,62851122185395;-3,68174269136147;-7,28093075257713;4,63027392233968;-4,72057984395199;-6,11086619974033;16,5443663043757;-1,87570178252267;o
91374;Cirsium morisianum Rchb.f., 1853;-3,1733868768874;-3,31014500733893;-6,56502497709439;-9,36091608764869;-2,61257596831557;-2,60025150797751;12,0111255421446;16,7836867185936;p
91382;Cirsium palustre (L.) Scop., 1772;-4,56203107093347;-4,27267612713551;-9,27111145853469;-6,44536707576968;2,09329451351035;24,4110959969894;2,92279928871457;3,58741178547525;h
91397;Cirsium richterianum Gillot, 1880;-0,905842055460052;-0,944879610852793;-0,194837639124292;0,466867226920704;-0,745758798720994;1,80121738290482;0,283846105037144;-0,0411493061915485;a
91398;Cirsium rivulare (Jacq.) All., 1789;-1,39265265412457;-1,45266946919795;-2,88108567074945;-3,59764748654355;-1,14653869746429;2,14207208369376;6,51067106196296;2,49971720963022;i
91410;Cirsium spinosissimum (L.) Scop., 1769;-3,90095751888709;-4,06907054069964;-8,07020528527465;-11,507117604142;-3,21156803839205;-3,66161422754692;-0,0634017952369496;38,6870441934114;s
91422;Cirsium tuberosum (L.) All., 1785;-4,20675767342165;-5,82276601370484;-9,08769137994173;6,53190793553348;-4,2164341091591;-5,5755546059316;19,190377160151;-3,74002537717629;o
91430;Cirsium vulgare (Savi) Ten., 1838;1,18389530714751;-0,705906572821847;-1,13903312099528;8,32127716044697;-5,72911627880345;-5,05266852267476;5,34082409282006;-8,43248575009109;f
91609;Cirsium x variegatum Arv.-Touv., 1873;-0,610718589204588;-0,637037703681275;-1,26343964592069;-1,80150914102182;-0,502790479528447;-0,573247943468217;0,313948610867295;5,67063988388909;j
91630;Cistus albidus L., 1753;-3,22052012012389;9,49968662414724;13,0983637018282;9,44697690966023;-5,96560427231033;-7,55731268211233;-12,6143968308396;-9,99697625086226;t
91647;Cistus crispus L., 1753;-0,715165613832009;8,44200816910983;5,19404057384527;-3,40875639018054;-1,57398316693145;-1,79454991737964;-3,2382688944885;-2,37386934478629;c
91680;Cistus ladanifer L., 1753;-0,905842055460052;8,84469275076959;0,64473546037493;-2,67206987322701;-0,745758798720994;-0,850264106215938;-1,53430327047105;-1,12474770256899;c
91684;Cistus laurifolius L., 1753;-2,63388986685487;-1,06399327425288;1,48093583115075;4,10540792422242;1,883961094344;-2,01634145996001;-0,70948230434546;-3,27039527333517;a
91692;Cistus monspeliensis L., 1753;0,0287729042171874;22,5482024822408;12,9179242884532;-5,90153672985419;-4,6936915971828;-5,84038103610355;-10,5389791936189;-7,72578202991518;d
91707;Cistus populifolius L., 1753;-1,25160066308714;0,465754278135311;2,27182641644949;-2,5560971525175;8,56347516875033;-1,17480869068128;-2,11994461851636;-1,55406228034549;g
91708;Cistus pouzolzii Delile, 1840;-1,54500940103297;-1,61159207922901;-2,70403421163596;-1,33685892945048;19,45319854267;-1,45021533229361;-2,61691645096947;-1,91837612725629;g
91715;Cistus salviifolius L., 1753;-2,26231946583508;14,7798526408095;3,2732831489462;9,60309185382292;-0,0152580000876006;-7,02116450455454;-11,3378650534773;-9,36712418970893;t
91727;Cistus umbellatus L., 1753;-1,68363496148076;0,21895574486019;-1,67620878011136;-0,322122393962453;12,0854952435148;-0,153765332793918;-2,36261132784844;-2,09050191860277;g
91753;Cistus x dubius Pourr., 1788;-0,610718589204588;1,17799758975816;-1,26343964592069;1,69033794495877;1,68183415402265;-0,573247943468217;-1,03442705392848;-0,758304746377862;a
91756;Cistus x florentinus Lam., 1786;-0,436503483089571;13,020204015254;-0,967920371540797;-2,7784185872387;-1,07836544130478;-1,22947986627536;-2,218598863593;-1,62638249085026;c
91760;Cistus x hybridus Pourr., 1788;-0,610718589204588;-0,637037703681275;1,22713665420425;-1,80150914102182;6,05108342112486;-0,573247943468217;-1,03442705392848;-0,758304746377862;g
91761;Cistus x incanus L., 1753;-0,819364968350537;4,55671396445879;1,08946679486649;-0,68186537389453;-0,674564214399194;-0,769092821734134;-1,38782952620936;-1,01737257633698;c
91791;Cistus x rodiaei Verg., 1932;-0,473060585041732;6,53615418081687;-0,978656141517803;-1,39544298024359;-0,389459830769063;-0,444035947660011;-0,801263750546284;-0,5873803308143;c
91795;Cistus x stenophyllus Link, 1822;-0,546243312233691;5,51802960267311;0,262219704058552;-1,61131876056482;-0,449709476266129;-0,512728547822756;-0,925219684139572;-0,678248384224655;c
91799;Cistus x verguinii H.J.Coste & Soulié, 1908;-0,386252350258244;5,33674754105344;-0,799069393453207;-1,13937442224849;-0,317992620231631;-0,362553833073402;-0,654229112742367;-0,479594031814073;c
91819;Cladanthus mixtus (L.) Chevall., 1827;0,867641419876532;16,5570983636486;-1,00869964200888;-4,34579984065357;-1,43977282364144;-1,64153229589382;-2,96214829223203;-2,17145433401428;d
91823;Cladium mariscus (L.) Pohl, 1809;8,50132175708779;1,5024240118949;5,81288284178018;-2,55130661301784;-2,5239881756601;-2,87768183755633;-3,84976828941239;-3,80665961535251;b
91853;Clematis alpina (L.) Mill., 1768;-4,12404656873827;-4,30177368507049;-8,53172644270309;-11,8204579142622;-3,3952320897816;-3,87101564629861;11,1853700378402;27,0108400233256;s
91867;Clematis flammula L., 1753;1,5756474734178;7,63352761863778;14,1157626775796;11,2719172373663;-6,36367847341318;-8,86590540001285;-15,3010823191929;-11,7280109285549;t
91880;Clematis recta L., 1753;-2,23559710495442;-2,33194088287295;-2,24364089590792;7,07795944832253;-0,646927411758007;-2,09843202006956;1,73859767114428;-2,77585114591565;e
91886;Clematis vitalba L., 1753;-6,91554086211275;-1,76912540483575;3,24712019105514;14,2291797694439;-2,38025537297481;-9,82841027745376;4,86512001604407;-12,35340048147;f
91898;Clinopodium acinos (L.) Kuntze, 1891;-6,81498657759876;-7,03083172678042;-12,3883383786368;10,3870008881449;-5,30507399635261;-6,14199733908286;19,3285547820037;-0,396364794594137;o
91900;Clinopodium alpinum (L.) Kuntze, 1891;-5,33811368493434;-5,56816141501299;-11,0433587305109;-9,22142502526855;-4,3947454471971;-4,78562435714109;15,6405932196521;24,999130807855;p
91904;Clinopodium grandiflorum (L.) Kuntze, 1891;-4,60272796147702;-4,80108400673992;-9,52201077339351;-9,71621319625285;-3,20958021836343;-0,667545048910647;22,6188089982028;9,8528184946555;p
91910;Clinopodium nepeta (L.) Kuntze, 1891;-3,24916717150994;6,25782520969581;13,1345356109561;8,34194998040266;-4,08926434378509;-8,47287341338314;-8,90779403879359;-10,6727869235653;t
91912;Clinopodium vulgare L., 1753;-8,70368513468653;-1,05545121580153;-12,7618601787654;13,6410109226028;0,0702618811522314;-5,86252904414757;11,9404049864371;-3,45478516542124;n
91930;Clypeola jonthlaspi L., 1753;-0,55661641016597;-1,00878098654884;11,9848273683653;9,02850163436833;-5,2154667532598;-5,946324984787;-8,39036313275945;-7,86592697077727;t
91941;Cneorum tricoccon L., 1753;0,692626729403791;0,807889127160385;12,1130663913211;-2,02385153314794;-2,51395239764223;-2,86623971734108;-5,17213526964242;-3,79152373188931;t
92106;Coincya monensis (L.) Greuter & Burdet, 1983;-3,8334451203691;0,338738815821643;-7,53375549305178;-3,14893830686642;-0,719709136792731;1,10083869120196;6,39580776863908;9,06708173034918;j
92107;Coincya richeri (Vill.) Greuter & Burdet, 1983;-2,30136398073851;-2,40054200336996;-4,76100538669675;-6,78860660442404;-1,89465970071755;-2,16016376846888;-2,46673282147942;25,719073547956;l
92124;Colchicum alpinum DC., 1805;-3,32266835208109;-3,46585981582936;-6,87385483342295;-9,58733129481954;-2,73547595175165;-2,75737608963062;6,76392718343789;24,2343007230253;r
92127;Colchicum autumnale L., 1753;-6,40954429480878;-6,19351141873944;-12,9262517855859;-0,415630341314183;-4,81189746008131;-3,26070692450586;21,6217462633791;8,67403096749457;o
92132;Colchicum bulbocodium Ker Gawl., 1807;-3,11406600366805;-3,24826768196516;-6,44230340879634;-7,3597767839966;-2,56373846636422;-2,92300244987137;10,8561679363721;15,3608908530256;p
92139;Colchicum filifolium (Cambess.) Stef., 1926;5,53704104458435;-0,402898019807252;-0,799069393453207;-1,13937442224849;-0,317992620231631;-0,362553833073402;-0,654229112742367;-0,479594031814073;b
92146;Colchicum longifolium Castagne, 1845;-5,48880274025454;4,77983610541473;-1,3453422844559;16,4479098441716;-4,21535175635222;-5,34075146090312;-5,00611681251942;-7,06486124926131;f
92175;Coleostephus myconis (L.) Cass. ex Rchb.f., 1854;-2,21885082343103;30,1577085557137;-4,24754990703309;-6,54520774646951;-1,82672852805738;-2,08271320683265;-3,75826012333752;-2,75505796066169;d
92196;Colutea arborescens L., 1753;-5,43423877727254;-2,73391074500414;-3,5673235980219;14,7702111147624;-4,64094950297229;-5,29129899359637;4,76769192479094;-6,65119544717902;f
92217;Comarum palustre L., 1753;-2,5328260416856;-2,64197899644906;-5,23984842422069;-7,47137773005656;-2,08521705835063;26,070918239805;-2,01421148683714;4,21833357469055;h
92220;Comastoma tenellum (Rottb.) Toyok., 1961;-2,56210824039906;-2,67252312095567;-5,30042671908232;-7,55775490865239;-2,10932441482059;-2,40491006121923;-3,37544567331316;29,3830734914157;s
92237;Conium maculatum L., 1753;1,7437459567606;0,809343601099319;1,9492620168753;-1,86001889874259;-2,24659838114699;-1,74388049416328;2,72626512371824;-2,33179401752108;a
